housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
16506,12756,3750,1108,153500,44134
11369,6683,4686,935,119100,44135
10718,7711,3007,1264,271300,44136
9269,5887,3382,1322,89800,44137
9621,7367,2254,1210,239200,44138
9010,7649,1361,1468,373800,44139
6104,5576,528,889,332500,44140
5516,4698,818,1448,360300,44141
7991,6546,1445,1090,158300,44142
11004,8138,2866,952,252200,44143
9601,5509,4092,923,138000,44144
14574,10613,3961,1480,336100,44145
13984,7737,6247,1000,141800,44146
8598,7013,1585,1075,292500,44147
8382,7905,477,969,289700,44149
2538,2116,422,1000,213700,44201
9176,7725,1451,1701,356000,44202
16868,11751,5117,832,148300,44203
18519,14017,4502,1135,244900,44212
728,608,120,810,212200,44214
996,859,137,1138,202000,44215
3556,3332,224,774,214000,44216
1472,1272,200,869,178000,44217
13543,7958,5585,1026,160400,44221
8448,6375,2073,1056,202600,44223
15776,10922,4854,1190,243500,44224
3448,2936,512,854,194100,44230
3094,2570,524,909,204700,44231
0,0,0,-,-,44232
2793,2685,108,948,425700,44233
1428,1200,228,953,218400,44234
512,434,78,1269,271800,44235
9185,8207,978,2205,436900,44236
16773,8700,8073,989,216000,44240
7624,5121,2503,1372,190700,44241
0,0,0,-,-,44243
665,478,187,1110,103000,44250
415,370,45,-,354000,44251
1367,1262,105,2005,260200,44253
2046,1548,498,818,185700,44254
2767,2445,322,875,180300,44255
25660,20962,4698,1120,292000,44256
5271,4566,705,951,191500,44260
2147,1720,427,-,223800,44262
1315,1211,104,1165,354900,44264
14058,9702,4356,904,159900,44266
3213,2366,847,749,160400,44270
2343,1741,602,1040,241200,44272
2691,2464,227,943,242900,44273
46,32,14,-,-,44274
1204,1034,170,1121,250000,44275
632,543,89,850,220500,44276
7553,6286,1267,1030,225300,44278
2042,1809,233,1828,324000,44280
13758,10115,3643,1031,262200,44281
47,42,5,-,220000,44285
2638,2479,159,1082,388300,44286
3051,2664,387,788,171300,44287
1276,912,364,1048,159200,44288
5875,3525,2350,990,103400,44301
2693,1174,1519,758,112200,44302
3902,2047,1855,896,213600,44303
1278,88,1190,958,70500,44304
9083,5094,3989,974,89900,44305
9188,4218,4970,901,77500,44306
3039,1016,2023,802,75700,44307
431,18,413,733,433300,44308
10023,3942,6081,925,91400,44310
2774,368,2406,790,64000,44311
13658,10213,3445,994,142100,44312
13243,7930,5313,1041,216200,44313
7901,4227,3674,924,83000,44314
9480,7050,2430,1081,188400,44319
8293,4621,3672,915,102600,44320
6339,4895,1444,1423,320400,44321
0,0,0,-,-,44325
8051,6768,1283,1232,362600,44333
999,871,128,740,229400,44401
1117,958,159,592,148600,44402
1785,1565,220,649,145000,44403
599,540,59,900,162300,44404
3340,2300,1040,732,77500,44405
8613,7661,952,826,260600,44406
4873,3271,1602,681,197400,44408
7364,5960,1404,762,174600,44410
756,685,71,1122,168800,44411
1110,1010,100,861,251600,44412
3034,2275,759,797,124100,44413
0,0,0,-,-,44415
634,601,33,841,154500,44417
480,466,14,-,213200,44418
6439,4547,1892,776,115000,44420
883,729,154,1142,182600,44423
33,28,5,-,141200,44424
6098,4963,1135,804,128800,44425
622,544,78,734,-,44427
1249,930,319,747,145100,44428
976,759,217,870,153000,44429
1152,915,237,671,111000,44430
1851,1567,284,791,160900,44431
4188,3034,1154,744,141900,44432
1461,1250,211,617,135400,44436
1663,1379,284,797,143100,44437
2421,1722,699,763,78900,44438
152,124,28,818,168800,44439
2056,1639,417,807,159300,44440
672,650,22,-,212800,44441
1654,1381,273,742,172700,44442
762,552,210,830,226400,44443
4293,3043,1250,725,129000,44444
1155,956,199,558,194300,44445
9348,5416,3932,786,108800,44446
575,466,109,712,159000,44449
724,573,151,749,178400,44450
1161,918,243,694,201500,44451
1138,944,194,738,223800,44452
335,298,37,-,164900,44454
561,496,65,675,159800,44455
10477,7548,2929,770,153200,44460
1664,1491,173,587,147400,44470
4568,3145,1423,845,97100,44471
1705,1389,316,953,174700,44473
4334,3609,725,738,160600,44481
11492,7464,4028,796,100600,44483
9131,6546,2585,840,166100,44484
6533,3465,3068,818,73600,44485
302,181,121,805,98200,44490
1175,1033,142,749,206300,44491
57,21,36,-,-,44493
3587,1880,1707,915,37500,44502
537,0,537,405,-,44503
1985,816,1169,770,74700,44504
6523,3424,3099,644,82100,44505
1201,591,610,599,24200,44506
1700,784,916,785,27200,44507
5018,3039,1979,744,56000,44509
928,324,604,481,-,44510
8713,6754,1959,818,110700,44511
14860,9943,4917,788,158800,44512
9814,8365,1449,973,190100,44514
13406,8755,4651,766,142200,44515
0,0,0,-,-,44555
13124,8133,4991,803,142600,44601
2471,1959,512,672,252800,44606
26,26,0,-,-,44607
978,574,404,1037,159200,44608
1568,1336,232,682,190200,44609
65,25,40,-,-,44610
870,819,51,-,167200,44611
2184,1546,638,792,244200,44612
767,511,256,943,135100,44613
5617,4602,1015,932,201700,44614
4260,3522,738,743,176900,44615
2611,2004,607,842,221200,44618
79,79,0,-,-,44619
651,544,107,835,198000,44620
1770,1157,613,825,119100,44621
7717,5226,2491,981,200000,44622
1727,1530,197,693,287900,44624
380,250,130,1110,143600,44625
1316,1156,160,970,176000,44626
1819,1493,326,788,331000,44627
428,338,90,860,164600,44628
940,741,199,859,144100,44629
42,42,0,-,-,44630
4024,3155,869,999,259200,44632
667,488,179,1074,196700,44633
844,729,115,587,155700,44634
1011,840,171,944,163600,44637
437,332,105,996,168600,44638
98,85,13,-,70700,44639
56,48,8,1333,102800,44640
7773,5765,2008,834,199300,44641
1516,1102,414,924,164100,44643
2101,1390,711,700,184900,44644
1004,880,124,1100,228800,44645
19692,13190,6502,883,181600,44646
7675,6012,1663,946,141700,44647
330,317,13,-,180500,44651
234,112,122,912,261600,44652
318,256,62,855,97200,44653
6352,4844,1508,770,288000,44654
1113,821,292,731,202900,44656
4255,3036,1219,795,157400,44657
34,25,9,632,147900,44659
25,25,0,-,-,44660
151,104,47,783,98000,44661
3923,3184,739,828,175600,44662
11170,7547,3623,859,177100,44663
49,49,0,-,-,44665
1147,1037,110,1599,205100,44666
5057,3551,1506,852,196300,44667
630,455,175,892,203000,44669
69,69,0,-,104800,44670
40,40,0,-,-,44671
2266,1130,1136,1173,98900,44672
920,721,199,1075,161900,44675
1952,1578,374,741,174000,44676
1061,842,219,855,195900,44677
68,68,0,-,-,44678
1762,1258,504,823,202500,44680
2826,2259,567,817,304700,44681
438,308,130,865,161200,44682
3222,1899,1323,828,114900,44683
11175,9268,1907,1346,259900,44685
92,54,38,-,322900,44687
1145,788,357,810,130900,44688
135,99,36,1000,104200,44689
52,28,24,-,-,44690
18117,13013,5104,881,216800,44691
15,11,4,-,98300,44693
547,461,86,575,183400,44695
134,129,5,-,316700,44697
310,236,74,944,180700,44699
625,25,600,296,107600,44702
3838,1250,2588,838,78100,44703
1654,905,749,790,65100,44704
7093,4004,3089,877,74600,44705
7145,4976,2169,899,132200,44706
3453,1668,1785,704,106900,44707
10664,7436,3228,926,164500,44708
8654,5142,3512,818,149400,44709
3621,2116,1505,921,101400,44710
4157,2512,1645,901,143300,44714
5728,4011,1717,871,285500,44718
17044,12094,4950,977,233800,44720
5184,4584,600,868,219600,44721
2575,2054,521,797,153600,44730
358,323,35,740,145300,44802
485,457,28,796,188100,44804
12157,8817,3340,835,165000,44805
923,774,149,614,130800,44807
50,40,10,-,130000,44809
5266,3902,1364,743,156900,44811
3032,2363,669,757,210300,44813
925,718,207,878,231100,44814
302,243,59,633,101100,44815
642,559,83,888,158900,44817
801,658,143,788,139800,44818
7451,5429,2022,742,134100,44820
1276,975,301,948,214900,44822
1656,1422,234,742,176400,44824
50,43,7,813,74400,44825
508,448,60,-,187900,44826
3161,2472,689,744,111800,44827
65,19,46,1076,-,44828
7309,5328,1981,770,109900,44830
7262,4747,2515,772,127700,44833
903,798,105,846,128300,44836
1557,1225,332,731,157500,44837
78,66,12,750,136500,44838
5796,4776,1020,888,234700,44839
1239,1075,164,1035,214400,44840
205,164,41,-,112500,44841
2142,1669,473,665,186600,44842
1216,1079,137,743,201300,44843
335,314,21,-,129300,44844
1236,1036,200,963,235200,44846
1440,1110,330,1015,167200,44847
766,674,92,775,124800,44849
59,59,0,-,-,44850
2074,1647,427,831,154900,44851
567,470,97,569,150000,44853
661,529,132,910,137100,44854
414,350,64,978,165900,44855
41,37,4,750,95500,44856
9918,6969,2949,795,170400,44857
754,754,0,-,199700,44859
47,33,14,-,-,44861
1310,1143,167,882,138700,44864
1114,843,271,871,142600,44865
775,717,58,727,205300,44866
870,652,218,1050,145700,44867
16916,10220,6696,863,148600,44870
128,98,30,838,132100,44874
5702,4285,1417,727,146500,44875
913,693,220,947,181700,44878
1277,1209,68,-,237400,44880
47,41,6,-,95500,44881
971,785,186,881,161200,44882
11905,8370,3535,831,152600,44883
369,319,50,1325,114500,44887
2736,2291,445,962,222800,44889
4152,3046,1106,834,136900,44890
0,0,0,-,-,44901
1805,633,1172,842,58500,44902
10437,7541,2896,811,177900,44903
5785,4347,1438,767,197200,44904
4773,3661,1112,859,111000,44905
7867,4863,3004,783,127700,44906
7364,3881,3483,788,130400,44907
295,118,177,836,122200,45001
5249,3945,1304,1094,281000,45002
312,243,69,783,170600,45003
12647,9291,3356,1005,201200,45005
26612,19774,6838,1005,272000,45011
20406,14937,5469,967,217200,45013
18692,11455,7237,1145,215700,45014
4815,2698,2117,1041,116600,45015
8441,6741,1700,1101,234500,45030
261,194,67,926,150000,45032
169,124,45,-,81400,45033
521,498,23,-,312100,45034
14157,10568,3589,1090,317600,45036
11174,9548,1626,1554,294100,45039
21306,16725,4581,1691,403700,45040
131,131,0,-,-,45041
11682,8389,3293,950,192400,45042
20050,12590,7460,1034,230400,45044
4359,3260,1099,1519,273800,45050
39,0,39,943,-,45051
1646,1437,209,1157,283500,45052
1294,1233,61,1406,322900,45053
1107,1024,83,-,297700,45054
36,24,12,-,-,45055
8152,4100,4052,1004,247700,45056
301,266,35,788,144400,45062
1178,1095,83,-,209400,45064
2302,1805,497,1011,313100,45065
9344,8365,979,1387,362500,45066
5241,4008,1233,1354,214400,45067
4463,3685,778,1252,325000,45068
21014,16452,4562,1585,314300,45069
55,38,17,1250,96000,45070
765,444,321,545,139600,45101
9658,6723,2935,910,218500,45102
14413,9711,4702,1050,242700,45103
71,0,71,-,-,45105
4452,3361,1091,742,203300,45106
3472,2380,1092,918,196300,45107
112,98,14,1667,201500,45111
8,7,1,-,-,45112
1507,1349,158,995,282000,45113
56,35,21,-,-,45115
1371,1157,214,1207,225700,45118
93,82,11,-,-,45119
1056,731,325,733,186600,45120
3819,2815,1004,680,150800,45121
4221,3600,621,1186,210200,45122
3346,2222,1124,746,139100,45123
1303,1089,214,885,229300,45130
110,56,54,731,96400,45131
68,48,20,988,99000,45132
9227,6688,2539,744,162900,45133
1961,1468,493,904,181100,45135
21759,17667,4092,1379,340800,45140
1538,1247,291,744,176000,45142
1724,1223,501,686,121300,45144
452,367,85,877,172300,45146
30,20,10,-,-,45147
659,558,101,864,160300,45148
14140,10555,3585,1033,267900,45150
4509,3979,530,1010,327700,45152
808,669,139,1308,240700,45153
3296,2427,869,859,185100,45154
166,117,49,793,81800,45155
16,12,4,-,76700,45156
3722,3140,582,874,232700,45157
271,226,45,866,218800,45158
1283,990,293,942,155700,45159
283,75,208,-,140200,45160
942,856,86,1315,215300,45162
120,102,18,725,80000,45164
0,0,0,-,-,45166
1429,1052,377,730,162300,45167
592,446,146,1031,157600,45168
1841,1239,602,733,118000,45169
2287,1860,427,929,178500,45171
128,125,3,-,129000,45172
747,714,33,3021,581000,45174
3965,2984,981,870,197400,45176
9092,6313,2779,933,209400,45177
9654,2269,7385,1524,444000,45202
1193,391,802,749,296100,45203
2943,1238,1705,771,93100,45204
7005,2758,4247,855,112600,45205
6151,2055,4096,849,269900,45206
2476,1434,1042,990,192400,45207
8357,5317,3040,1315,491400,45208
6141,2312,3829,1291,386600,45209
15584,7972,7612,915,156600,45211
9886,4713,5173,932,229400,45212
5446,3275,2171,929,259300,45213
4062,988,3074,762,102000,45214
12875,7304,5571,954,200100,45215
3681,1968,1713,815,138200,45216
2445,1576,869,923,149200,45217
1545,970,575,1017,169600,45218
6895,1211,5684,1166,222500,45219
6697,1775,4922,954,385200,45220
6036,2663,3373,914,203800,45223
9462,5707,3755,895,174400,45224
4131,523,3608,639,108400,45225
2969,1860,1109,1244,387200,45226
8763,4856,3907,1220,256400,45227
6747,1946,4801,831,316000,45229
11645,8586,3059,962,237200,45230
16993,12162,4831,1118,164900,45231
3212,657,2555,605,122500,45232
5805,4749,1056,870,270900,45233
11547,7332,4215,1155,218900,45236
10167,4948,5219,863,158700,45237
20685,11832,8853,913,168800,45238
12070,7165,4905,949,155500,45239
11302,6832,4470,1187,176600,45240
10599,7801,2798,1137,292000,45241
9054,6973,2081,1781,421200,45242
5973,5293,680,1962,616900,45243
10763,8773,1990,1075,346100,45244
8636,5305,3331,1123,259500,45245
5751,3216,2535,1231,189700,45246
9519,7720,1799,1095,268300,45247
9543,8456,1087,1053,206200,45248
5535,3608,1927,1476,484500,45249
8057,6103,1954,1193,175900,45251
1991,1867,124,825,312900,45252
9856,6719,3137,1339,279400,45255
0,0,0,-,-,45267
78,78,0,-,115100,45301
1539,1198,341,1068,210400,45302
855,658,197,695,125300,45303
3029,2454,575,809,190000,45304
4394,3507,887,1241,314500,45305
839,684,155,920,237100,45306
89,57,32,967,114600,45307
1643,1355,288,906,164700,45308
4574,3350,1224,905,197100,45309
95,88,7,-,189300,45310
2408,1917,491,802,177200,45311
469,436,33,1071,253500,45312
1387,1066,321,829,276900,45314
2107,1741,366,948,183900,45315
58,43,15,828,232100,45316
405,352,53,-,258900,45317
2279,1747,532,701,176100,45318
124,92,32,820,137500,45319
6546,4965,1581,792,167900,45320
457,392,65,983,129200,45321
8937,6815,2122,1036,165500,45322
2105,1665,440,812,177700,45323
18356,9538,8818,989,177700,45324
1052,986,66,1120,211900,45325
538,457,81,-,149200,45326
3505,2913,592,947,198400,45327
173,115,58,954,106300,45328
345,292,53,850,143000,45330
9842,6380,3462,722,159100,45331
254,213,41,433,112500,45332
627,589,38,-,172500,45333
768,522,246,693,167100,45334
2928,2442,486,852,186500,45335
34,32,2,-,135000,45336
615,538,77,1063,226300,45337
1831,1405,426,863,186400,45338
434,336,98,639,232900,45339
246,232,14,-,208800,45340
1632,1433,199,777,127200,45341
14772,9450,5322,1247,206800,45342
6714,5364,1350,854,159600,45344
2473,1967,506,871,139000,45345
813,599,214,869,162300,45346
1681,1363,318,843,139200,45347
272,222,50,1050,227300,45348
113,101,12,1571,145800,45349
22,21,1,-,-,45350
120,98,22,814,225000,45351
71,41,30,750,62500,45352
71,61,10,-,-,45353
293,220,73,1555,137500,45354
10661,7362,3299,900,144500,45356
141,110,31,883,139300,45358
699,537,162,725,186600,45359
147,117,30,850,103900,45360
105,80,25,1307,116700,45361
491,422,69,625,224000,45362
682,581,101,887,263900,45363
11779,8030,3749,899,173000,45365
1829,1345,484,718,156100,45368
1580,1442,138,912,205300,45369
958,841,117,937,318500,45370
9180,6745,2435,1154,272100,45371
137,109,28,750,124300,45372
14800,10567,4233,933,234400,45373
6532,4243,2289,872,191700,45377
185,168,17,725,115000,45378
2215,1712,503,732,232400,45380
2327,1927,400,726,199500,45381
477,381,96,1121,184100,45382
2890,2200,690,910,149200,45383
234,176,58,-,206500,45384
15947,11339,4608,899,197300,45385
2535,1818,717,889,287900,45387
224,188,36,-,286800,45388
274,245,29,1049,95400,45389
1274,895,379,639,111500,45390
4680,1742,2938,921,105900,45402
6364,2606,3758,742,73900,45403
4278,1689,2589,871,82400,45404
8925,3017,5908,858,74100,45405
8869,4294,4575,879,82300,45406
3066,2169,897,1055,230800,45409
7180,3607,3573,950,97800,45410
9926,6737,3189,867,163200,45414
5270,3651,1619,941,169400,45415
2149,1370,779,1123,76000,45416
11825,6001,5824,861,73000,45417
7093,4581,2512,1006,237700,45419
11970,7551,4419,918,116200,45420
0,0,0,-,-,45423
20535,15533,5002,1096,169000,45424
6435,3513,2922,927,111900,45426
6,0,6,-,-,45428
12147,8529,3618,1007,221200,45429
2992,2385,607,1264,261700,45430
11913,6201,5712,1302,197600,45431
6423,5021,1402,871,181900,45432
415,4,411,1434,-,45433
4616,4270,346,1442,290500,45434
0,0,0,-,-,45435
4986,2482,2504,1001,120100,45439
9565,5973,3592,1122,248200,45440
8325,4936,3389,984,147700,45449
15316,11645,3671,1286,337500,45458
13205,8790,4415,1187,276100,45459
6,0,6,-,-,45469
0,0,0,-,-,45501
6625,5750,875,886,225500,45502
14039,8412,5627,871,153100,45503
6378,4725,1653,889,167700,45504
8140,4332,3808,802,87500,45505
5701,3297,2404,800,101000,45506
21576,14977,6599,858,160800,45601
1954,1507,447,853,130300,45612
1264,949,315,820,149800,45613
1967,1546,421,497,121500,45614
574,446,128,667,181900,45616
0,0,0,-,-,45617
0,0,0,-,-,45618
2846,2275,571,857,146700,45619
290,258,32,-,166400,45620
174,118,56,832,55600,45621
256,248,8,-,-,45622
1219,1057,162,855,139000,45623
0,0,0,-,-,45624
2202,1530,672,936,167500,45628
1206,1040,166,671,171300,45629
72,38,34,-,-,45630
5451,3901,1550,807,138700,45631
708,546,162,681,99100,45634
117,69,48,-,166900,45636
7798,5272,2526,782,118500,45638
6453,4637,1816,769,165800,45640
0,0,0,-,-,45642
1917,1321,596,771,215800,45644
990,921,69,953,83900,45645
82,70,12,-,-,45646
1076,808,268,662,173100,45647
4208,3264,944,849,154600,45648
148,136,12,-,93300,45650
2056,1332,724,661,162400,45651
1300,1158,142,-,136900,45652
1241,979,262,556,166300,45653
323,242,81,-,272200,45654
2401,1938,463,816,117400,45656
691,576,115,819,122900,45657
872,854,18,-,116600,45658
962,775,187,844,104100,45659
2900,2012,888,760,158500,45660
2825,1698,1127,786,127200,45661
11223,5958,5265,756,98100,45662
2827,2065,762,687,122800,45663
4208,3179,1029,953,179000,45669
127,121,6,-,-,45671
531,461,70,-,172500,45672
195,107,88,-,88700,45673
179,33,146,473,183900,45674
17,17,0,-,-,45677
493,385,108,-,90300,45678
1053,763,290,773,161000,45679
4754,3128,1626,690,151400,45680
526,435,91,945,139400,45681
842,648,194,628,124600,45682
646,542,104,961,112400,45684
311,231,80,770,130800,45685
1327,1061,266,932,157200,45686
100,68,32,664,-,45688
5605,3757,1848,922,153500,45690
3277,2282,995,769,112900,45692
3012,2139,873,633,170700,45693
4839,3693,1146,784,197500,45694
323,257,66,-,101800,45695
353,218,135,-,151000,45696
2029,1677,352,680,195300,45697
203,202,1,-,-,45698
0,0,0,-,-,45699
11455,5988,5467,1018,217700,45701
2023,1647,376,920,181300,45710
388,362,26,1094,214500,45711
4266,3005,1261,819,158800,45714
781,467,314,648,162200,45715
158,126,32,613,121900,45716
389,235,154,743,74000,45719
0,0,0,-,-,45720
15,15,0,-,-,45721
1380,1207,173,745,167700,45723
694,527,167,1077,148300,45724
256,239,17,800,109200,45727
721,713,8,-,221700,45729
1688,1294,394,692,89700,45732
158,145,13,-,110200,45734
765,712,53,-,153300,45735
40,40,0,-,-,45739
154,137,17,-,74300,45740
346,325,21,-,96500,45741
1273,1113,160,1177,173700,45742
460,356,104,710,168500,45743
994,923,71,789,170300,45744
465,329,136,1135,100200,45745
104,81,23,1075,92600,45746
11365,7827,3538,838,177600,45750
1634,1152,482,674,82100,45760
638,525,113,699,110500,45761
2890,1657,1233,761,112500,45764
502,448,54,1275,134500,45766
1010,729,281,559,122600,45767
651,617,34,-,198300,45768
2056,1542,514,676,111100,45769
305,217,88,-,120800,45770
1524,982,542,715,149100,45771
609,478,131,-,118000,45772
154,131,23,-,239100,45773
598,582,16,-,113800,45775
326,277,49,-,178600,45776
478,412,66,875,68100,45778
307,230,77,802,115700,45779
1535,803,732,895,246400,45780
155,113,42,689,51900,45782
107,57,50,-,111900,45783
1257,1131,126,824,207700,45784
1261,1079,182,854,194500,45786
312,288,24,-,156700,45788
73,67,6,-,-,45789
8301,4560,3741,865,111600,45801
5936,3401,2535,888,96100,45804
10054,6403,3651,944,153700,45805
4536,3636,900,972,189800,45806
4808,3981,827,967,192800,45807
152,115,37,973,100200,45808
33,30,3,-,99400,45809
2474,1602,872,741,157500,45810
724,505,219,646,118800,45812
1363,1076,287,691,144900,45813
1061,872,189,673,207100,45814
21,21,0,-,-,45815
119,107,12,-,122000,45816
2337,1924,413,842,195100,45817
103,71,32,1138,102900,45819
236,197,39,850,107900,45820
296,276,20,713,122700,45821
8476,6323,2153,822,184600,45822
161,139,22,917,275000,45826
895,805,90,838,204900,45827
2164,1685,479,824,233700,45828
2153,1901,252,815,168200,45830
1431,1323,108,656,157100,45831
1246,1055,191,784,150300,45832
4522,3483,1039,822,156000,45833
220,201,19,-,95600,45835
667,514,153,800,115700,45836
28,26,2,-,114300,45838
23738,15199,8539,934,203800,45840
472,401,71,681,249500,45841
1564,1209,355,855,150900,45843
1121,1011,110,740,225900,45844
1184,1081,103,787,280200,45845
1678,1515,163,711,250300,45846
49,46,3,-,204800,45848
415,331,84,545,97500,45849
1365,1224,141,1264,177900,45850
242,213,29,575,162900,45851
637,456,181,920,199700,45853
143,94,49,743,121700,45854
68,53,15,1304,97500,45855
1842,1489,353,1116,167400,45856
1044,829,215,938,169600,45858
172,131,41,807,59500,45859
748,657,91,691,299700,45860
126,117,9,-,111300,45861
591,495,96,699,112000,45862
537,496,41,683,126000,45863
77,67,10,-,164100,45864
2048,1808,240,879,265700,45865
48,43,5,-,112500,45866
444,370,74,863,159000,45867
249,216,33,1116,145600,45868
1833,1524,309,756,242800,45869
136,136,0,-,115500,45870
750,559,191,838,202600,45871
1851,1493,358,732,113300,45872
874,722,152,-,138400,45873
804,738,66,884,124200,45874
3981,3383,598,810,214300,45875
385,336,49,876,231700,45876
1006,813,193,857,167500,45877
2737,2083,654,778,121900,45879
862,691,171,782,123400,45880
649,537,112,1115,141800,45881
1041,883,158,823,158400,45882
1201,1110,91,743,283200,45883
45,37,8,-,110600,45884
5392,4071,1321,882,153900,45885
169,133,36,681,91700,45886
1716,1310,406,808,185400,45887
130,99,31,-,89200,45888
556,536,20,-,226000,45889
314,261,53,830,185900,45890
6257,4783,1474,744,143100,45891
130,130,0,-,104000,45893
291,260,31,918,157000,45894
7541,5579,1962,846,181700,45895
667,537,130,668,162100,45896
23,23,0,-,-,45897
367,301,66,1069,101500,45898
67,50,17,-,84000,45899
4252,3219,1033,875,136500,46001
6750,5605,1145,1011,168300,46011
8840,6009,2831,982,149400,46012
8404,5474,2930,891,120400,46013
7134,2790,4344,864,66100,46016
2256,1833,423,972,138500,46017
1169,925,244,951,226000,46030
847,672,175,1110,177500,46031
20510,13751,6759,1522,464200,46032
14274,12410,1864,1597,458600,46033
3134,2714,420,1038,292900,46034
463,370,93,778,131700,46035
4687,3345,1342,841,108500,46036
16722,13602,3120,1463,403000,46037
16946,11623,5323,1489,301600,46038
169,158,11,-,108800,46039
5863,5091,772,1344,433800,46040
8984,6350,2634,900,154100,46041
1035,894,141,1021,159000,46044
45,45,0,-,276200,46045
8,8,0,-,-,46047
738,575,163,1392,142200,46048
393,361,32,820,145400,46049
838,695,143,953,183200,46050
1148,834,314,1253,190700,46051
9641,7210,2431,911,200300,46052
5501,4693,808,1596,326300,46055
856,746,110,997,191900,46056
411,319,92,963,199600,46057
824,705,119,796,144300,46058
17630,12164,5466,1215,292400,46060
14251,11505,2746,1458,351000,46062
107,66,41,817,86300,46063
5853,4947,906,1121,256500,46064
1126,920,206,1028,192600,46065
1009,945,64,868,181800,46068
2926,2343,583,861,243400,46069
862,716,146,856,110200,46070
1213,1029,184,925,227600,46071
3713,2811,902,848,169900,46072
16409,13553,2856,1550,400000,46074
3334,2574,760,1797,332100,46075
689,581,108,1009,122400,46076
12754,10732,2022,1672,534600,46077
182,152,30,1014,164800,46102
124,105,19,1056,149200,46103
421,390,31,-,176000,46104
675,567,108,916,224200,46105
3423,2847,576,1546,430500,46106
5321,3454,1867,1051,166600,46107
291,291,0,-,217100,46110
177,139,38,599,116100,46111
15272,12288,2984,1394,295900,46112
6193,4857,1336,1350,225700,46113
562,381,181,694,155600,46115
262,170,92,-,229700,46117
1769,1469,300,987,248300,46118
2836,2108,728,841,166900,46120
2000,1888,112,1333,241600,46121
6217,4776,1441,1112,276800,46122
15892,12462,3430,1467,293000,46123
2910,1895,1015,798,184200,46124
18,18,0,-,-,46125
1770,1499,271,908,232900,46126
150,71,79,584,119100,46127
971,839,132,1109,208800,46128
847,801,46,1045,285400,46130
12407,8946,3461,1114,227800,46131
443,402,41,1110,124700,46133
6693,4231,2462,902,200900,46135
17542,12742,4800,1099,227200,46140
13840,9775,4065,1122,266000,46142
22224,15833,6391,1427,295400,46143
99,83,16,-,136900,46144
34,24,10,-,130000,46146
959,769,190,956,213000,46147
1897,1446,451,849,180900,46148
782,692,90,1107,242400,46149
330,244,86,-,201400,46150
12386,9914,2472,978,219400,46151
15,0,15,-,-,46154
63,19,44,-,-,46155
441,379,62,773,128600,46156
1580,1418,162,819,202100,46157
9527,7780,1747,1024,241500,46158
2479,2193,286,886,237600,46160
909,681,228,959,206700,46161
112,112,0,-,717400,46162
5335,4950,385,1232,313000,46163
1653,1594,59,866,234000,46164
744,686,58,1526,301700,46165
989,864,125,960,148600,46166
2570,2503,67,-,293400,46167
13901,9475,4426,1307,271400,46168
0,0,0,-,-,46170
719,628,91,-,256900,46171
898,756,142,978,123500,46172
4180,2946,1234,852,153900,46173
212,204,8,-,160700,46175
11558,7668,3890,962,172400,46176
405,390,15,788,173700,46180
1925,1757,168,951,278600,46181
626,591,35,1348,196800,46182
41,41,0,-,-,46183
5013,4369,644,1684,205100,46184
758,710,48,615,273600,46186
13874,6511,7363,929,150600,46201
10639,3064,7575,1258,420200,46202
15218,8775,6443,1022,155500,46203
5871,1008,4863,1686,350400,46204
12479,6447,6032,1087,278000,46205
0,0,0,-,-,46206
9182,5082,4100,1075,206000,46208
10436,4867,5569,1116,180200,46214
1509,496,1013,1282,253800,46216
13732,11207,2525,1370,226100,46217
12608,5963,6645,1056,90200,46218
15482,8989,6493,991,177000,46219
16624,10790,5834,1330,329700,46220
10092,6140,3952,1111,174900,46221
13412,6234,7178,1050,104300,46222
15348,5748,9600,1048,166500,46224
2244,1271,973,1104,123600,46225
19431,9025,10406,1045,148900,46226
23856,10784,13072,994,192600,46227
5807,4922,885,1234,241400,46228
11173,6825,4348,1020,170100,46229
3741,2743,998,1575,204200,46231
10473,8288,2185,1524,226400,46234
13081,6889,6192,923,169300,46235
9876,8871,1005,1750,281800,46236
17152,11854,5298,1272,216300,46237
11677,9583,2094,1304,253000,46239
10079,4520,5559,1255,328600,46240
11334,6142,5192,1118,111500,46241
9204,3808,5396,1293,288900,46250
17015,8160,8855,1021,175700,46254
9353,6857,2496,1136,277800,46256
5017,4847,170,1261,304800,46259
14949,7605,7344,1080,271600,46260
11206,5198,6008,1171,208500,46268
3285,3167,118,1172,420200,46278
3649,2196,1453,1691,291100,46280
55,55,0,-,637500,46290
316,311,5,-,581900,46301
26,26,0,-,-,46302
6154,5072,1082,1197,271700,46303
10917,8329,2588,1169,278300,46304
25363,22010,3353,1308,293500,46307
5320,4733,587,1060,213500,46310
8868,8012,856,1221,300000,46311
9987,4403,5584,820,92400,46312
7344,5387,1957,1162,194300,46319
5391,2308,3083,853,115300,46320
9377,8072,1305,1480,312000,46321
10315,7959,2356,1202,219500,46322
8290,5524,2766,1189,149200,46323
8641,5888,2753,1157,141600,46324
3753,2321,1432,1133,116900,46327
605,497,108,780,171000,46340
3932,3341,591,897,248900,46341
12795,9603,3192,1110,193400,46342
47,30,17,1000,197200,46345
522,310,212,805,103100,46346
1782,1566,216,795,241300,46347
