HI_0-5k,HI_5-10k,HI_10-15k,HI_15-20k,HI_20-25k,HI_25-35k,HI_35-50k,HI_50-75k,HI_75-100k,HI_100-150k,HI_150k_plus,zip
99,56,42,32,0,80,10,54,80,50,411,2199
0,0,24,0,0,0,0,0,0,0,0,2203
34,4,40,17,48,42,126,151,263,491,1495,2210
1231,469,507,199,232,483,751,865,866,1089,1363,2215
577,869,1564,960,876,1929,2365,2998,2817,3110,2610,2301
164,232,606,583,259,707,1029,2172,1424,2106,1502,2302
26,34,58,8,43,73,118,330,139,386,419,2322
169,75,131,108,273,354,717,1013,1316,2086,2125,2324
83,59,71,230,141,425,556,1024,504,878,638,2330
99,98,101,48,81,290,133,714,610,1076,2550,2332
41,39,59,123,170,316,498,698,474,1108,1373,2333
12,14,77,36,146,214,142,481,388,785,606,2338
109,107,115,120,123,120,189,361,453,937,2029,2339
74,36,70,34,96,178,302,596,540,800,1146,2341
115,51,142,45,171,289,440,746,519,928,906,2343
223,76,379,313,254,637,1016,1792,1356,2086,1790,2346
36,63,139,48,70,160,328,509,512,920,1306,2347
68,69,347,130,171,228,483,786,528,1600,1671,2351
35,94,33,153,130,177,223,572,582,739,1776,2356
0,0,0,0,0,0,0,0,0,11,9,2357
98,63,79,51,145,406,375,822,499,1667,2438,2359
335,266,595,575,687,1564,1949,3560,3644,4976,6261,2360
73,10,81,160,60,501,713,466,653,1139,1378,2364
0,0,0,0,0,0,0,0,0,0,0,2366
15,12,27,20,33,27,61,130,132,222,314,2367
223,297,390,426,232,662,950,1892,1763,2939,1953,2368
238,112,193,267,95,411,760,1160,894,1251,1425,2370
27,63,30,161,70,183,675,565,345,1008,1277,2375
78,14,45,17,74,155,115,363,314,736,592,2379
123,136,114,181,189,206,532,878,846,1407,984,2382
71,47,51,33,82,115,192,304,295,801,3104,2420
156,62,138,179,74,184,270,451,404,937,4006,2421
120,68,374,150,106,281,398,1021,845,1609,3703,2445
641,456,771,162,256,466,1099,1443,1364,2528,4091,2446
134,44,177,158,206,598,474,903,739,1390,2455,2451
70,123,257,70,155,189,408,751,468,1277,1197,2452
270,198,280,407,320,590,1187,1570,1646,2439,2595,2453
0,0,0,0,19,0,0,0,0,0,0,2457
54,14,114,142,153,133,334,614,434,716,2128,2458
77,37,94,60,178,113,256,355,458,700,3845,2459
38,22,79,137,120,163,138,294,392,760,1574,2460
28,16,16,23,30,87,183,174,224,373,1382,2461
0,20,17,19,27,25,8,122,26,45,218,2462
7,13,23,29,7,7,78,203,149,337,499,2464
98,96,37,35,78,75,167,287,238,962,2327,2465
73,97,183,98,29,157,154,175,340,453,1255,2466
287,60,96,26,92,366,217,593,396,1159,3302,2467
16,16,10,0,10,28,51,76,37,97,1545,2468
420,172,427,611,398,831,697,2323,2242,3113,5054,2472
307,222,269,163,120,522,685,1370,1347,2143,4412,2474
205,58,284,275,181,240,486,717,838,1683,2591,2476
260,195,186,226,120,277,666,738,904,1630,4644,2478
80,57,15,39,56,55,170,377,225,493,2928,2481
100,10,24,37,74,170,116,320,196,460,2305,2482
82,71,78,163,0,199,337,609,542,862,4189,2492
181,103,47,76,52,192,183,250,182,244,2220,2493
27,16,101,72,15,333,139,206,291,679,1754,2494
64,26,223,175,119,603,598,1297,862,1037,946,2532
0,0,0,0,9,0,0,154,8,86,112,2534
7,4,10,33,30,30,69,107,133,113,256,2535
171,40,276,292,313,635,1076,1508,1377,1033,1725,2536
111,0,74,16,50,66,200,351,271,418,961,2537
31,90,29,74,0,96,247,202,283,395,117,2538
0,10,8,58,49,91,167,329,134,313,290,2539
74,143,155,228,187,291,534,412,402,636,1019,2540
0,0,0,0,3,20,121,61,40,40,21,2542
7,0,8,7,0,11,8,139,35,67,96,2543
0,0,0,0,0,0,61,0,0,35,0,2553
37,32,55,69,90,209,321,458,384,716,1287,2554
0,0,31,17,0,47,111,205,123,152,392,2556
69,32,61,0,68,164,139,178,328,390,444,2557
64,76,76,44,14,127,141,140,99,120,67,2558
19,31,35,85,73,266,102,222,241,203,319,2559
0,0,0,0,0,0,15,0,27,31,32,2561
0,0,29,61,0,30,63,139,214,307,308,2562
40,54,89,123,23,197,353,606,618,827,1169,2563
0,0,0,0,0,0,0,14,10,22,5,2564
55,32,9,134,31,183,332,571,164,273,148,2568
53,64,234,118,188,386,583,900,631,773,874,2571
41,10,37,15,28,33,29,134,95,209,188,2575
42,33,33,108,63,63,362,324,211,382,207,2576
0,0,0,0,0,0,0,0,0,0,0,2584
116,216,429,377,189,677,758,1440,574,930,547,2601
0,0,0,0,0,22,113,55,95,236,229,2630
62,192,49,158,87,369,389,640,708,686,1020,2631
100,112,62,96,40,245,391,829,538,1213,1155,2632
94,22,23,72,50,116,248,351,218,425,434,2633
72,24,14,13,63,172,94,370,160,204,185,2635
0,0,0,0,0,0,0,0,0,24,51,2637
31,9,18,39,20,89,120,266,317,256,334,2638
0,68,52,6,145,224,380,277,144,159,126,2639
0,0,0,0,0,24,10,25,0,0,58,2641
42,66,114,23,137,158,365,431,339,426,346,2642
0,0,0,0,0,0,0,0,0,0,0,2643
0,0,0,0,113,221,168,132,191,285,415,2644
26,32,153,184,150,339,418,671,678,941,605,2645
33,29,22,18,57,43,73,166,118,162,143,2646
0,0,0,0,0,0,0,30,25,0,13,2647
0,37,69,72,71,216,163,467,286,776,749,2648
215,49,182,294,214,567,710,985,932,1276,1128,2649
0,0,0,16,0,21,72,56,80,83,63,2650
0,0,0,0,0,0,0,0,0,0,7,2651
0,24,23,10,13,0,125,37,73,55,106,2652
65,63,141,65,74,248,194,510,329,543,590,2653
57,13,17,24,50,49,88,292,227,233,410,2655
38,53,87,61,83,139,164,307,179,186,428,2657
8,32,37,22,28,29,44,111,49,72,78,2659
41,61,124,190,137,257,314,470,357,562,385,2660
0,0,0,0,0,0,11,10,10,0,23,2663
97,55,89,185,221,296,483,788,416,699,660,2664
0,0,22,0,36,43,0,55,22,0,49,2666
14,42,27,21,49,69,183,266,146,398,255,2667
0,0,12,37,18,75,33,172,273,178,300,2668
0,0,0,0,0,0,0,9,0,44,0,2669
0,36,14,15,31,62,81,105,71,105,190,2670
8,13,0,15,8,30,68,86,98,72,77,2671
0,0,0,0,0,0,23,43,9,25,20,2672
80,39,92,108,53,468,611,669,578,826,251,2673
84,42,85,74,114,135,384,446,356,510,759,2675
30,59,0,42,9,34,91,307,263,442,396,2702
610,258,600,724,669,1505,1446,2695,2248,3304,3432,2703
2,0,0,0,0,2,1,7,0,6,4,2713
0,0,0,54,100,147,68,206,142,322,436,2715
11,71,28,23,0,79,192,185,245,313,552,2717
48,67,70,122,9,32,117,361,542,506,470,2718
183,49,237,471,269,464,690,1004,831,1481,1088,2719
407,462,823,695,791,1525,1480,2773,1610,1572,1061,2720
458,490,931,939,752,888,1458,1606,1214,959,677,2721
395,277,677,332,671,790,638,1379,777,892,296,2723
203,332,884,556,560,952,1237,1211,705,902,345,2724
0,23,32,0,35,17,107,46,246,237,216,2725
46,120,179,254,219,430,318,980,1152,1357,1104,2726
14,0,57,25,122,78,268,252,253,300,577,2738
51,0,17,12,47,108,263,663,422,498,814,2739
715,735,1525,1154,1062,1888,2433,2614,2342,2501,1156,2740
25,24,164,105,183,368,491,763,578,819,638,2743
236,175,433,211,315,533,720,826,672,416,202,2744
259,274,494,471,445,796,1026,1754,1361,1775,1147,2745
508,407,579,531,361,709,903,1013,692,438,183,2746
152,74,313,196,274,543,618,879,1083,1475,1548,2747
17,136,161,134,204,330,358,664,515,888,1268,2748
126,200,322,393,231,505,1060,1454,1727,1953,2652,2760
0,75,23,57,129,227,363,666,487,810,890,2762
13,15,0,0,0,120,53,85,91,116,201,2763
0,17,20,55,57,57,157,153,258,334,304,2764
89,76,181,212,217,251,486,691,990,1620,2030,2766
147,34,229,200,147,178,499,553,611,1153,1707,2767
26,43,72,62,74,124,222,773,505,919,1421,2769
15,23,16,16,17,47,112,301,355,431,576,2770
89,15,100,300,71,241,599,704,1048,1289,1502,2771
123,59,238,180,153,356,494,972,908,1724,1373,2777
14,23,0,32,38,32,259,365,226,570,708,2779
785,612,1010,864,795,1972,2132,3443,2306,3245,2485,2780
31,65,175,258,307,461,663,1182,807,1367,1105,2790
0,22,0,0,9,24,39,31,29,54,21,2791
0,0,0,0,50,0,0,53,0,137,0,2802
0,18,0,0,18,18,115,99,50,220,242,2804
48,88,210,146,126,207,240,596,523,1226,2444,2806
0,9,16,4,10,42,40,83,91,65,40,2807
23,0,43,0,123,72,42,162,219,122,104,2808
202,159,243,338,148,541,724,1850,899,1333,1685,2809
0,0,35,0,0,18,16,26,53,181,141,2812
31,26,110,98,93,190,299,741,548,527,775,2813
74,15,29,109,59,154,315,426,414,865,514,2814
0,0,0,0,18,0,0,0,0,0,44,2815
269,154,528,725,465,729,1286,1862,1923,3043,2410,2816
0,31,9,0,0,227,194,316,301,663,611,2817
96,114,171,271,118,409,683,901,875,1443,2742,2818
0,15,88,60,16,135,172,408,250,420,458,2822
0,36,30,52,17,54,140,297,342,504,391,2825
0,0,0,0,12,0,0,56,15,78,0,2826
5,5,5,10,18,22,94,191,146,170,156,2827
15,37,48,80,122,158,435,375,578,681,616,2828
71,33,47,83,32,82,249,270,241,735,404,2830
24,0,0,43,11,60,21,199,181,390,393,2831
8,20,75,21,43,202,148,213,368,507,321,2832
0,0,13,40,43,34,35,12,99,131,0,2833
39,41,62,93,22,78,145,129,349,561,868,2835
0,0,0,0,21,0,0,0,46,11,0,2836
20,63,19,0,15,89,152,169,234,189,606,2837
0,0,188,138,16,16,123,392,146,87,149,2838
0,0,36,0,40,26,173,166,153,120,94,2839
403,355,460,406,275,1073,1120,1398,1117,1715,1794,2840
0,0,0,0,0,0,0,0,0,0,0,2841
165,43,284,149,149,507,794,1025,1221,1255,1181,2842
159,229,409,358,157,455,736,1190,1176,1870,2112,2852
10,11,40,79,46,210,264,777,344,712,696,2857
0,0,0,0,0,0,16,13,80,12,69,2858
13,60,36,32,103,171,107,396,471,988,310,2859
529,1014,1396,929,1112,1904,2639,3031,2616,1950,905,2860
141,172,300,345,623,697,1429,1851,1549,2013,832,2861
377,298,503,371,443,1088,933,888,582,479,124,2863
153,410,566,330,301,867,986,1493,1657,3261,3179,2864
100,51,157,170,165,541,475,936,975,1410,1645,2865
157,62,220,174,76,452,725,759,971,1538,2059,2871
0,0,0,37,0,0,29,13,12,10,0,2872
0,0,0,0,0,0,0,0,0,32,11,2873
65,17,9,5,18,60,138,381,167,715,888,2874
0,0,0,0,0,0,15,0,56,47,61,2875
23,89,0,0,17,27,41,0,94,16,0,2876
86,141,160,180,166,342,738,957,1079,1424,1179,2878
143,62,330,242,325,442,772,1422,923,2153,2100,2879
84,12,21,15,11,17,33,109,112,297,203,2881
574,169,275,86,144,548,626,447,734,960,1393,2882
134,290,144,357,216,374,456,834,502,1014,671,2885
427,468,441,647,500,1052,1142,2114,1910,2361,1663,2886
306,218,194,231,402,689,860,1205,1231,1712,1108,2888
187,159,487,450,500,728,1058,2098,1676,2631,1480,2889
282,170,234,464,292,687,958,1610,1090,2512,1506,2891
25,0,31,0,0,47,145,239,376,413,623,2892
421,290,446,512,742,1306,1951,2449,1973,2011,1258,2893
0,0,47,0,0,0,19,108,31,41,19,2894
727,831,1098,1229,767,1780,2521,2695,1899,1892,1076,2895
58,22,305,198,119,361,307,738,545,1129,852,2896
0,0,0,13,0,63,113,74,162,75,0,2898
435,420,509,232,181,141,619,445,651,346,847,2903
721,674,873,410,532,1143,1617,1685,1440,1689,1020,2904
632,599,790,838,585,804,771,1255,1015,1123,1097,2905
414,228,406,383,420,695,828,2020,901,1973,2950,2906
314,656,839,754,470,1310,1853,2096,894,632,263,2907
286,315,970,753,1037,983,1764,2229,2349,1398,1347,2908
508,636,1502,1014,672,1450,2084,2897,1551,1583,610,2909
35,8,412,113,307,915,892,1740,1249,2036,809,2910
116,89,533,278,98,616,785,1163,1153,1391,417,2911
0,0,0,0,0,0,0,0,0,0,0,2912
431,274,742,415,654,887,1158,1533,948,1009,1022,2914
161,166,579,390,245,454,677,932,1223,1445,878,2915
46,19,112,172,195,206,349,531,515,928,685,2916
113,66,201,74,266,324,381,715,642,1114,833,2917
328,291,305,501,473,702,1280,2253,1413,2708,1263,2919
496,258,824,498,561,1366,1320,2298,2283,2388,1717,2920
63,89,166,47,200,174,294,539,678,1069,1303,2921
3,23,31,113,41,157,158,530,312,1058,1913,3031
11,0,0,0,33,20,107,238,311,609,595,3032
9,10,0,0,13,0,103,191,124,498,790,3033
0,53,21,55,37,38,176,189,183,298,465,3034
0,9,0,10,14,91,78,158,204,410,770,3036
39,10,44,12,0,145,120,152,179,458,457,3037
405,143,379,163,362,653,1555,2487,1512,2913,2272,3038
30,0,42,70,123,131,182,563,471,576,542,3042
6,6,11,13,9,2,61,96,95,155,165,3043
0,0,23,25,32,34,115,241,213,705,291,3044
234,15,37,112,91,358,318,837,750,1099,1330,3045
4,31,3,10,7,31,86,82,159,225,365,3046
12,7,10,15,18,24,48,113,159,153,110,3047
18,19,14,55,32,151,209,155,235,433,180,3048
16,19,45,0,14,55,237,399,171,859,1144,3049
94,151,60,123,260,740,508,1048,1159,2307,2946,3051
0,0,0,68,102,119,235,364,538,632,962,3052
50,66,75,358,83,430,681,1318,1113,2251,3008,3053
140,37,190,178,288,283,559,1800,1054,2738,2689,3054
65,4,155,203,293,504,783,1343,800,1308,976,3055
10,10,0,18,21,42,85,87,127,146,383,3057
276,586,570,496,493,1528,1445,2036,1613,1475,1330,3060
68,84,285,210,326,774,1320,1938,1512,2458,2720,3062
150,71,168,223,211,281,678,1042,999,1600,1352,3063
83,159,233,159,198,596,883,969,789,1107,952,3064
0,0,0,8,95,89,29,205,360,578,740,3070
35,20,0,19,44,89,166,364,408,361,349,3071
23,16,28,152,33,257,314,632,580,1191,1529,3076
0,28,276,67,139,292,473,698,554,1156,419,3077
172,140,171,298,500,650,1030,1752,1765,2626,2781,3079
9,0,2,0,14,32,45,100,128,155,136,3082
22,0,3,10,13,18,86,91,68,85,110,3084
5,104,35,11,26,94,297,225,283,387,212,3086
12,0,88,91,100,72,193,558,385,942,2583,3087
96,135,195,62,91,125,154,181,138,247,265,3101
387,393,548,535,761,1744,1808,2797,1913,2078,1013,3102
391,330,579,921,523,1855,1635,3386,1927,2105,1145,3103
451,273,358,538,432,1099,1863,2502,1918,2540,1929,3104
123,56,76,119,116,233,611,938,806,845,1207,3106
31,33,70,262,13,189,325,787,758,783,757,3109
0,51,99,225,87,349,283,855,957,1483,3523,3110
0,0,0,7,0,17,3,25,18,10,31,3215
0,31,8,0,37,60,158,159,154,184,110,3216
79,26,39,38,76,135,75,187,159,50,57,3217
0,0,0,27,82,38,11,39,118,87,31,3218
156,108,74,104,60,326,563,328,432,516,437,3220
7,7,13,25,38,134,104,97,94,158,168,3221
32,34,128,157,94,220,267,418,376,405,153,3222
23,64,95,49,26,30,162,261,139,329,124,3223
18,0,10,56,7,47,47,150,132,240,211,3224
12,21,0,20,9,162,137,304,207,343,128,3225
0,2,9,5,3,20,24,91,73,112,73,3226
0,5,25,3,12,16,25,65,67,80,310,3227
0,29,0,0,56,38,223,485,377,466,540,3229
0,22,24,4,70,66,82,109,111,86,46,3230
5,0,17,0,0,9,0,4,38,21,9,3231
0,0,0,0,0,0,0,69,0,55,27,3233
0,0,56,61,52,108,98,296,246,497,307,3234
64,68,152,192,193,585,430,768,723,540,254,3235
7,0,16,24,0,82,80,156,139,161,78,3237
7,1,2,0,0,9,18,3,4,3,0,3238
5,10,19,14,18,40,73,126,64,85,58,3240
6,4,7,4,26,19,65,54,52,65,64,3241
43,71,85,98,16,144,200,194,220,485,272,3242
0,8,10,13,14,13,19,58,92,79,28,3243
21,137,87,59,190,181,253,361,464,686,392,3244
3,0,13,27,78,43,76,151,88,223,112,3245
119,194,428,210,243,870,1116,1130,1049,1064,652,3246
25,71,66,74,34,144,269,470,457,845,561,3249
0,12,39,26,7,32,141,98,122,44,21,3251
100,40,146,105,364,371,295,373,345,474,476,3253
22,0,0,47,60,67,246,463,290,287,327,3254
5,0,19,49,10,50,38,110,140,160,216,3255
26,9,37,19,31,45,181,184,155,157,88,3256
34,18,83,22,107,64,103,309,139,285,356,3257
5,23,14,10,16,51,85,141,179,309,208,3258
0,0,2,4,10,3,28,95,25,41,25,3259
0,0,0,3,0,54,30,62,20,179,63,3260
0,50,0,72,21,50,157,329,225,550,243,3261
7,19,14,25,9,34,44,151,78,58,62,3262
0,161,96,66,80,212,152,322,365,263,61,3263
104,160,153,202,65,247,177,574,289,295,244,3264
17,15,7,26,57,70,131,185,121,100,65,3266
70,5,3,10,20,29,27,92,116,88,127,3268
9,35,3,127,18,61,82,242,87,186,265,3269
0,0,0,0,0,5,8,15,12,23,47,3273
59,125,180,99,84,393,424,771,746,959,637,3275
23,112,91,98,153,480,444,797,379,560,256,3276
29,5,50,79,68,63,167,224,136,228,195,3278
3,0,16,0,16,60,55,49,36,23,12,3279
11,10,4,18,17,33,75,74,54,134,36,3280
14,35,32,14,316,63,251,345,662,934,613,3281
8,26,7,16,10,21,48,56,61,77,73,3282
4,17,2,0,4,23,10,48,93,86,31,3284
0,0,22,27,45,80,117,223,262,162,82,3285
32,6,5,0,21,44,48,107,105,143,156,3287
13,11,0,18,100,81,94,452,432,412,337,3290
0,0,0,0,0,24,0,0,0,0,0,3291
0,0,0,0,0,6,4,12,12,0,23,3293
238,484,710,440,650,1154,1361,2290,1887,2044,2307,3301
129,57,199,168,267,379,809,1202,1268,1296,663,3303
56,0,26,55,38,74,95,292,301,771,1030,3304
67,14,14,231,95,107,161,378,290,524,298,3307
205,207,566,676,436,901,1199,2085,1391,1366,1013,3431
5,0,20,41,78,96,114,218,126,234,177,3440
0,0,0,0,14,29,7,16,0,0,0,3441
9,0,7,47,31,47,126,184,71,88,85,3442
0,0,0,0,0,0,0,91,0,18,16,3443
20,0,34,20,32,46,69,49,134,126,122,3444
9,2,12,4,7,28,21,48,59,67,29,3445
85,0,93,187,55,301,284,477,510,562,171,3446
34,16,13,40,7,88,166,167,231,161,86,3447
5,4,16,1,5,19,35,73,51,49,27,3448
0,4,20,20,14,43,116,204,133,125,119,3449
7,0,7,0,3,24,50,75,55,67,86,3450
6,16,95,46,86,129,144,482,225,247,139,3451
15,0,1,144,39,208,286,743,342,286,212,3452
11,27,39,24,64,131,68,168,105,201,162,3455
5,8,14,5,14,9,29,61,37,120,26,3456
3,2,9,2,12,24,18,55,34,53,65,3457
42,88,90,48,32,164,312,412,440,628,909,3458
0,0,70,82,81,63,151,399,341,369,261,3461
3,0,0,0,24,193,0,130,54,175,66,3462
3,9,0,4,3,55,35,77,54,77,65,3464
15,6,11,57,62,83,101,84,134,107,69,3465
17,0,0,19,119,0,101,28,168,108,138,3466
66,0,29,6,27,33,32,150,151,207,149,3467
55,34,52,83,55,182,266,445,232,351,101,3470
82,78,143,249,68,454,492,405,370,365,152,3561
142,206,421,244,376,483,598,539,496,377,116,3570
35,66,46,67,11,125,172,174,197,187,66,3574
0,0,0,0,0,0,0,3,0,0,3,3575
7,33,43,56,133,235,219,262,80,163,129,3576
0,0,9,7,24,16,33,44,35,5,11,3579
0,17,20,3,26,27,47,112,79,122,127,3580
36,28,54,111,20,116,316,353,166,287,141,3581
12,46,25,46,50,177,176,159,100,89,20,3582
3,13,9,9,18,77,69,133,35,89,32,3583
17,22,77,35,65,159,266,295,215,233,134,3584
41,1,29,48,55,98,169,225,145,151,58,3585
2,3,0,5,14,18,8,37,37,45,82,3586
11,5,18,10,32,62,154,142,135,86,32,3588
14,31,40,27,25,62,95,96,16,25,20,3590
2,14,29,26,16,61,113,151,69,73,27,3592
0,0,2,1,0,14,23,41,35,46,27,3593
4,6,8,8,12,25,100,84,48,68,29,3595
6,8,17,10,10,28,37,48,21,2,3,3597
8,29,118,79,97,118,220,337,154,169,94,3598
6,0,3,3,2,12,28,50,28,24,7,3601
48,14,78,58,62,54,161,173,112,179,72,3602
162,56,20,197,53,223,352,459,425,188,117,3603
0,14,0,0,0,0,0,0,7,0,42,3604
11,2,11,8,38,29,41,42,69,84,20,3605
0,0,1,3,3,9,8,39,24,21,19,3607
25,138,10,39,18,80,170,260,192,215,206,3608
23,7,0,11,8,7,16,6,57,102,28,3609
0,15,9,17,16,41,17,62,67,26,49,3740
3,10,113,9,62,151,173,302,274,263,265,3741
207,151,157,309,514,819,815,914,904,483,330,3743
9,7,76,45,9,32,62,105,214,108,76,3745
0,0,0,2,0,7,0,16,8,18,14,3746
158,0,174,53,19,103,232,302,230,523,427,3748
0,8,0,0,29,0,0,11,21,35,211,3750
30,29,0,0,20,92,0,31,9,38,36,3751
11,15,8,7,10,9,72,61,49,64,13,3752
0,0,0,12,0,76,63,175,153,304,368,3753
0,0,0,0,0,0,0,0,0,13,0,3754
75,73,330,37,120,105,124,283,241,298,1027,3755
0,0,0,16,0,15,12,117,0,11,31,3765
215,116,120,84,80,274,384,718,719,776,654,3766
5,5,9,15,8,8,71,59,100,95,275,3768
0,11,0,0,0,15,5,0,18,49,5,3770
2,0,18,23,11,21,36,76,60,53,40,3771
106,63,56,219,69,240,264,648,730,325,367,3773
0,2,51,79,113,62,66,178,42,132,36,3774
0,4,3,39,17,40,54,90,80,52,119,3777
2,3,6,5,10,13,26,79,42,75,49,3779
0,0,0,30,0,11,19,106,19,20,45,3780
21,9,0,4,26,77,46,126,208,226,153,3781
52,0,12,0,42,107,73,197,162,251,155,3782
98,31,52,65,76,169,200,326,215,240,253,3784
2,1,36,52,14,103,223,108,139,110,31,3785
222,215,402,375,263,448,849,1835,1465,2020,2426,3801
0,0,0,33,49,156,36,288,273,284,251,3809
0,0,0,0,51,24,79,79,168,117,199,3810
23,30,39,13,63,27,222,264,613,607,937,3811
25,27,0,29,0,80,99,36,16,31,12,3812
73,28,69,53,92,243,221,376,312,95,138,3813
12,66,77,69,103,189,113,163,46,178,26,3814
12,0,25,14,0,74,84,146,54,36,66,3816
30,0,38,65,0,35,0,85,59,0,114,3817
5,107,89,82,74,237,115,280,276,215,205,3818
53,0,0,145,52,155,90,215,204,290,504,3819
223,242,484,418,469,1135,1433,2549,2165,2288,2491,3820
10,3,3,1,5,10,25,102,79,106,333,3823
282,105,142,79,41,218,350,337,216,496,940,3824
64,0,94,32,62,421,208,405,408,590,1051,3825
0,0,0,67,6,53,138,193,42,220,164,3826
17,15,31,74,8,56,107,138,81,194,410,3827
12,38,38,52,39,32,130,218,68,43,122,3830
0,3,8,4,0,35,19,36,19,14,20,3832
164,64,253,193,399,560,812,1619,952,1476,2505,3833
59,77,102,40,103,201,664,290,573,482,224,3835
15,5,6,11,19,43,124,112,99,100,38,3836
8,30,23,57,9,8,32,141,193,109,116,3837
0,0,0,22,25,74,101,53,112,81,55,3838
6,0,61,34,78,125,122,321,273,384,144,3839
61,0,61,9,11,76,104,124,156,321,643,3840
63,54,0,42,99,221,249,478,274,537,729,3841
112,79,106,275,108,426,614,1268,1266,1251,1458,3842
0,16,0,11,3,40,18,73,108,190,367,3844
0,0,0,60,26,97,133,73,151,100,86,3845
59,9,0,9,9,26,107,77,35,104,57,3846
0,0,0,0,0,0,40,43,52,38,56,3847
16,24,77,362,92,161,233,398,398,469,517,3848
6,7,22,16,57,33,41,68,110,159,67,3849
0,0,0,0,10,17,0,22,20,33,12,3850
26,0,66,90,43,43,116,391,103,441,241,3851
0,0,0,0,0,30,7,50,3,48,15,3852
9,0,12,4,5,30,13,69,56,92,39,3853
0,0,0,6,15,35,13,37,57,32,223,3854
13,19,29,13,28,83,70,234,101,199,226,3855
0,0,3,4,0,10,15,57,60,100,368,3856
113,37,91,144,141,218,492,770,576,738,746,3857
0,17,59,94,7,35,63,122,229,586,551,3858
132,103,287,31,62,123,84,345,404,379,77,3860
46,0,0,28,25,84,198,220,345,404,533,3861
20,31,31,28,28,101,194,285,206,286,706,3862
7,17,51,38,59,23,159,196,84,62,73,3864
59,35,94,0,46,152,341,782,472,762,568,3865
101,339,451,190,494,877,1145,1970,1394,1447,890,3867
57,154,102,83,67,286,219,483,349,306,199,3868
26,17,17,73,33,58,58,285,108,173,162,3869
39,18,0,7,91,120,99,230,402,240,934,3870
0,0,0,0,0,21,25,14,13,0,51,3871
5,0,9,45,83,136,61,238,252,622,120,3872
0,0,202,0,15,79,175,298,182,525,724,3873
44,59,25,371,115,235,455,551,761,647,710,3874
1,4,5,2,0,34,12,104,67,63,60,3875
229,75,140,259,120,267,719,1293,916,853,401,3878
13,4,20,18,35,38,65,86,122,98,84,3882
0,0,0,14,0,16,0,44,0,19,0,3883
23,7,5,5,1,50,91,274,161,336,388,3884
116,9,0,0,45,116,208,306,401,524,1144,3885
0,22,25,12,12,239,13,159,159,86,48,3886
11,3,16,9,20,25,104,144,102,150,77,3887
0,0,0,0,0,0,10,9,0,0,0,3890
46,16,147,73,163,501,319,345,261,629,521,3894
14,25,241,154,173,196,279,647,529,735,356,3901
0,0,19,0,0,43,55,177,83,185,201,3902
24,70,113,83,26,116,164,731,458,561,431,3903
77,158,35,116,389,424,528,528,439,696,607,3904
0,0,71,55,105,28,30,92,84,304,149,3905
22,67,17,165,37,119,354,244,292,322,248,3906
10,0,40,5,28,64,59,105,101,129,67,3907
38,15,100,50,39,158,171,526,589,628,521,3908
65,12,117,150,36,211,264,675,670,1126,967,3909
0,0,0,0,0,0,61,12,92,0,63,3910
0,0,0,0,0,20,0,0,0,10,0,3911
14,18,55,26,54,96,206,201,154,147,135,4001
10,9,135,36,84,371,627,613,349,436,255,4002
0,16,10,0,0,0,10,9,18,50,0,4003
124,146,426,570,361,1312,1308,2061,1443,1539,835,4005
0,0,0,0,9,4,25,0,0,8,31,4006
0,7,8,59,0,80,131,132,218,510,83,4008
0,19,63,105,369,122,308,454,511,321,157,4009
5,16,23,48,44,117,103,122,84,54,25,4010
207,134,376,275,283,683,1152,1525,1001,1385,1274,4011
81,171,132,202,29,157,167,324,229,312,84,4015
37,5,15,14,9,40,17,47,18,45,29,4017
0,0,0,0,1,0,0,11,13,5,5,4019
26,5,43,38,12,42,58,229,69,58,38,4020
