HI_0-5k,HI_5-10k,HI_10-15k,HI_15-20k,HI_20-25k,HI_25-35k,HI_35-50k,HI_50-75k,HI_75-100k,HI_100-150k,HI_150k_plus,zip
118,108,95,204,111,251,368,483,262,258,79,75140
55,61,86,63,92,182,201,184,88,111,53,75141
129,165,367,286,288,602,919,869,807,857,492,75142
308,162,319,384,158,715,898,988,561,552,421,75143
56,50,59,131,88,146,139,270,98,135,87,75144
310,34,414,156,394,657,946,1478,1133,859,402,75146
99,107,121,93,175,312,420,431,296,284,172,75147
109,195,287,161,74,289,391,344,176,183,40,75148
506,578,905,964,910,1989,3250,3828,1995,1890,788,75149
519,474,892,686,1174,2581,3613,5032,2553,2460,1264,75150
7,17,8,95,81,175,270,326,204,262,117,75152
10,0,2,0,7,18,27,19,15,11,15,75153
105,359,469,415,192,917,1290,2513,2012,2342,1966,75154
32,20,30,31,25,142,146,198,64,112,25,75155
272,345,314,395,365,782,880,1189,754,734,516,75156
13,0,11,9,6,2,8,16,13,9,2,75157
50,15,44,50,87,156,163,332,138,198,140,75158
132,198,237,139,340,604,925,895,799,706,311,75159
205,250,494,471,402,915,1371,1588,944,1072,616,75160
81,105,28,119,129,252,386,246,263,395,149,75161
30,67,130,23,119,89,323,175,130,69,82,75163
7,7,7,12,11,23,66,67,25,27,11,75164
362,314,466,489,709,1478,1697,3201,2305,2533,1686,75165
10,0,4,25,9,90,106,225,246,375,228,75166
0,44,38,50,80,48,323,517,694,1060,669,75167
146,127,254,395,487,470,839,867,493,605,413,75169
0,49,113,65,79,213,188,332,98,68,0,75172
92,21,14,29,30,86,136,369,194,330,155,75173
116,157,309,301,573,701,1093,1313,710,733,196,75180
73,105,103,108,123,495,572,1895,1288,2256,1066,75181
0,12,0,9,13,15,126,183,90,579,807,75182
179,153,84,67,285,488,930,1618,1594,1995,1338,75189
439,181,185,74,94,415,602,1626,1596,1794,2526,75201
34,7,27,56,11,55,142,267,155,240,350,75202
270,360,563,417,683,959,989,869,655,516,270,75203
653,579,694,457,578,978,1545,3280,2168,3308,3150,75204
200,89,151,198,262,390,460,991,907,1082,4508,75205
909,405,837,784,675,1343,2191,3936,2685,2963,3596,75206
9,21,63,18,9,80,104,425,254,225,286,75207
277,355,436,277,563,945,1159,2158,1303,1333,1574,75208
250,137,134,155,252,591,531,1020,656,948,1962,75209
254,274,242,285,266,393,500,379,192,33,5,75210
817,875,1322,1374,1671,3366,3143,4415,2419,1740,704,75211
435,1021,506,647,477,883,1316,1206,602,357,158,75212
388,354,491,647,463,1086,1573,2222,1561,2405,4697,75214
397,787,664,541,395,1243,656,799,457,391,120,75215
2013,1752,1902,1346,1668,2605,2841,2302,983,748,255,75216
1617,920,1349,1922,1749,3354,4029,4650,2520,1150,369,75217
249,130,244,186,475,915,1121,1833,1393,1448,2423,75218
331,382,410,350,374,684,1762,3273,1878,2217,2931,75219
295,229,682,809,1283,2122,2329,2928,1071,1211,1517,75220
112,397,307,227,240,566,518,902,378,537,405,75223
431,610,801,873,700,1340,1824,2174,852,1001,388,75224
108,148,114,148,167,309,700,757,624,1071,4658,75225
71,62,27,113,60,268,301,409,215,179,80,75226
1000,602,849,1359,1110,2517,3373,3214,1925,1314,409,75227
1103,958,1567,1575,1905,3641,4116,4252,3083,2246,1351,75228
79,151,194,370,410,762,1027,1635,1154,1785,3368,75229
260,100,399,376,692,903,1563,1719,1061,1555,4609,75230
548,852,990,1261,1342,2512,3322,2592,1112,913,1512,75231
757,576,751,732,897,1603,1793,1599,1135,742,358,75232
191,268,291,305,224,462,915,997,644,464,264,75233
161,98,321,436,478,833,1802,2677,1582,2032,1596,75234
556,298,314,450,320,981,1086,1570,1159,725,394,75235
200,499,396,290,540,922,1232,1193,587,540,287,75236
855,681,773,840,638,1384,1623,933,323,323,68,75237
247,424,486,491,777,1328,1488,1872,1297,1736,2630,75238
229,257,456,686,569,1354,1793,1795,1047,1007,1001,75240
1046,685,1119,614,777,1554,2017,1493,865,437,204,75241
870,1137,1327,2208,2186,4102,4544,5016,1836,2384,2326,75243
92,45,94,103,140,309,667,1257,719,1003,1686,75244
31,183,197,79,129,142,188,153,88,19,97,75246
0,9,51,82,0,9,9,41,0,9,0,75247
395,291,507,544,335,1136,1689,2663,1805,2884,4140,75248
26,73,167,306,147,448,1175,1084,688,774,255,75249
98,29,40,104,50,99,203,273,295,285,107,75251
535,303,472,592,556,1216,1575,1960,1135,1437,2621,75252
105,353,307,487,440,1001,1067,1428,687,383,195,75253
156,116,375,545,585,1539,2394,2462,1237,1102,1209,75254
0,0,0,0,0,0,0,0,0,0,0,75270
842,554,864,754,1485,3131,5718,6513,2645,2603,2626,75287
0,0,0,0,0,0,0,0,0,0,0,75390
262,284,632,485,626,1016,1006,997,621,454,243,75401
124,162,258,393,314,523,591,1349,1063,962,778,75402
123,177,161,113,233,532,678,1343,690,835,631,75407
47,16,39,101,121,381,480,824,780,1287,490,75409
191,39,64,68,93,288,168,325,539,177,161,75410
50,0,25,0,33,18,102,59,138,21,61,75411
8,0,50,17,0,27,42,95,35,14,0,75412
11,8,2,4,4,17,2,15,18,4,5,75413
33,38,27,16,77,99,122,165,142,153,134,75414
0,0,0,0,0,0,2,24,53,0,0,75415
32,107,47,59,32,121,256,153,145,101,80,75416
57,5,63,147,68,133,101,155,111,127,49,75417
322,176,186,278,306,650,867,804,458,447,374,75418
0,8,0,7,24,32,24,83,71,76,26,75420
8,9,2,27,0,26,5,31,58,19,14,75421
13,26,32,91,99,57,136,222,102,180,137,75422
13,25,45,55,56,116,126,178,185,124,124,75423
0,8,19,27,43,123,126,192,141,284,158,75424
93,153,200,86,149,299,366,336,171,92,14,75426
373,297,388,290,261,328,405,359,440,403,203,75428
18,50,64,79,22,64,127,192,73,116,37,75431
26,81,121,45,67,208,183,186,118,124,133,75432
32,6,52,83,74,113,134,176,110,140,97,75433
22,13,58,30,34,74,110,71,63,14,8,75435
26,54,46,12,61,115,82,229,81,78,23,75436
6,7,20,29,10,72,51,89,73,87,37,75437
2,11,12,3,9,24,44,81,73,75,16,75438
12,9,27,13,36,9,49,104,44,77,21,75439
35,111,62,92,172,364,449,342,489,151,300,75440
0,0,0,0,0,0,22,44,0,0,0,75441
78,54,118,141,229,270,287,581,453,747,334,75442
43,63,118,104,39,161,180,223,122,72,65,75446
9,5,0,28,22,0,23,82,133,54,51,75447
0,0,13,29,0,47,35,22,44,57,0,75448
57,43,43,45,32,63,86,108,42,51,15,75449
4,0,0,13,0,7,9,11,4,0,8,75450
6,82,54,0,41,53,110,61,85,43,14,75451
30,52,38,93,92,181,177,303,169,210,108,75452
21,10,25,67,72,79,183,371,144,86,64,75453
0,8,11,64,14,65,239,550,532,616,793,75454
217,247,611,519,827,1086,1429,1916,1002,979,467,75455
51,56,99,131,151,286,329,351,374,316,159,75457
30,40,87,81,79,190,193,363,339,362,134,75459
672,686,782,599,700,1335,1511,1458,655,675,293,75460
180,147,96,176,251,373,543,827,666,711,479,75462
0,0,41,0,0,56,19,187,0,21,0,75468
4,1,0,5,12,28,38,3,21,5,0,75469
0,0,22,30,7,0,0,96,7,0,0,75470
0,0,0,97,8,32,29,47,68,92,40,75471
37,59,63,107,139,134,196,274,183,142,23,75472
25,43,51,31,87,165,149,222,300,225,73,75473
171,190,351,465,366,624,564,971,701,664,267,75474
4,0,0,0,0,36,10,5,0,0,0,75475
22,13,0,34,30,23,85,70,100,78,22,75476
16,38,28,24,30,30,56,59,32,56,33,75477
3,19,14,11,31,37,83,76,32,28,35,75478
26,13,49,6,35,55,128,120,132,94,22,75479
0,6,22,0,70,121,70,141,36,138,27,75480
0,6,9,0,11,9,22,47,27,4,4,75481
231,457,486,535,497,1279,1204,1955,998,1009,762,75482
52,47,42,4,22,114,67,191,127,104,38,75486
0,9,91,56,63,56,78,92,172,30,53,75487
0,19,13,23,5,27,32,56,32,29,0,75488
19,39,12,6,29,36,52,80,78,54,20,75489
10,23,26,19,23,87,87,190,185,176,80,75490
56,60,114,62,75,113,190,245,360,240,278,75491
3,11,7,7,21,17,14,55,12,17,20,75492
0,4,0,13,13,15,30,29,15,7,0,75493
161,212,257,249,167,494,487,531,330,256,329,75494
63,56,66,170,65,167,275,477,432,639,461,75495
21,29,69,56,66,137,113,234,249,205,91,75496
98,22,144,44,55,75,189,253,277,207,115,75497
673,1099,1126,797,718,1734,1643,2102,1129,1260,593,75501
316,438,239,493,392,865,1178,1595,1204,1481,1399,75503
1,53,14,14,29,45,46,60,36,45,0,75550
151,249,103,344,275,477,586,729,520,464,202,75551
42,30,51,41,59,105,104,171,91,90,35,75554
2,11,53,21,34,138,60,103,102,40,95,75555
28,5,12,37,17,78,57,49,68,56,3,75556
19,12,0,0,59,0,147,108,13,89,18,75558
49,76,131,189,183,202,375,385,229,98,116,75559
22,2,9,39,32,79,62,40,27,60,2,75560
81,109,97,88,118,267,360,299,212,201,121,75561
0,0,0,0,0,0,81,36,0,0,0,75562
136,43,136,122,121,277,294,311,198,195,58,75563
7,15,4,5,6,16,5,25,0,2,6,75565
1,0,62,20,37,40,68,101,16,14,15,75566
27,53,74,34,82,134,355,217,450,272,54,75567
18,68,86,58,63,152,337,96,54,88,18,75568
34,19,157,84,53,182,302,397,98,13,0,75569
49,168,266,132,227,265,476,660,417,348,197,75570
27,35,50,70,16,156,176,209,119,160,54,75571
99,85,156,56,86,141,195,358,189,185,112,75572
0,0,0,0,0,0,4,9,24,3,0,75573
28,35,29,60,33,54,71,194,135,56,39,75574
160,446,442,150,451,929,889,907,618,690,361,75601
293,438,577,545,497,870,1225,1105,737,562,291,75602
29,38,166,43,124,261,456,418,215,338,160,75603
303,380,431,769,748,1047,1796,2563,1029,1246,1049,75604
211,534,555,382,617,1083,1707,2092,1542,1980,1510,75605
43,119,94,29,109,86,216,162,94,93,103,75630
43,47,96,19,92,62,136,215,147,159,101,75631
244,160,192,331,264,521,683,1007,632,704,444,75633
53,123,169,164,170,254,482,465,140,220,116,75638
23,103,127,66,141,147,60,288,103,47,45,75639
61,61,49,48,0,254,489,252,271,244,38,75640
0,4,14,0,0,3,9,13,0,9,0,75641
0,0,0,0,0,0,0,0,26,0,0,75642
20,44,37,54,28,82,120,209,100,101,65,75643
57,244,262,373,269,488,833,799,425,520,258,75644
93,54,109,124,149,377,548,643,456,475,370,75645
89,237,198,388,159,687,595,570,658,697,239,75647
32,168,83,96,248,383,383,497,595,541,347,75650
15,70,14,31,48,44,150,155,26,174,29,75651
189,111,251,272,210,580,706,918,440,487,395,75652
159,232,232,207,280,568,673,648,634,576,407,75654
54,73,90,50,109,260,257,210,216,202,33,75656
140,142,309,331,190,460,547,378,296,222,234,75657
83,32,71,25,132,74,108,236,139,59,90,75661
374,239,333,344,386,1157,998,2138,1215,1213,497,75662
41,11,36,35,34,43,81,71,45,31,22,75667
25,77,100,88,68,92,63,177,169,56,11,75668
0,23,0,0,7,22,13,76,14,27,11,75669
204,447,477,439,437,747,731,923,802,639,85,75670
148,185,364,197,266,693,886,1126,917,660,451,75672
60,29,94,32,50,76,123,176,98,73,97,75681
0,6,9,3,0,9,42,34,20,29,20,75682
69,75,115,124,109,142,256,249,244,29,68,75683
100,62,68,123,177,233,385,514,352,241,158,75684
136,286,248,210,350,684,713,918,616,422,246,75686
2,92,60,137,22,106,264,180,172,306,57,75691
4,87,52,70,89,260,131,331,257,194,55,75692
39,122,12,178,42,231,363,378,404,419,178,75693
488,546,625,717,835,1454,1561,2304,1528,1209,862,75701
414,632,639,605,636,1044,1238,1384,499,409,160,75702
573,274,594,622,772,1560,2776,2873,1958,2344,2346,75703
122,157,223,395,187,270,506,645,209,299,75,75704
167,13,29,0,18,202,135,157,111,98,57,75705
74,173,227,124,111,261,364,482,497,399,129,75706
194,166,148,122,286,326,707,1188,840,687,724,75707
36,26,155,245,272,266,521,511,163,138,60,75708
76,56,124,49,114,128,293,324,307,218,196,75709
0,3,72,45,63,179,259,236,121,258,130,75750
181,138,555,514,409,654,698,797,702,640,404,75751
41,33,57,140,226,402,447,599,393,231,194,75752
14,138,82,116,180,261,188,451,304,454,184,75754
45,124,157,99,79,198,278,317,339,207,99,75755
45,9,32,11,143,237,201,214,351,183,120,75756
188,30,175,237,136,423,443,721,467,735,760,75757
71,195,179,243,199,386,393,607,461,433,255,75758
4,10,1,1,0,4,2,0,3,0,0,75759
53,25,95,84,57,66,140,224,116,105,41,75760
124,134,213,17,191,339,559,680,785,896,710,75762
30,41,152,189,65,177,386,516,348,279,157,75763
0,11,1,0,1,2,6,24,14,11,0,75764
62,109,201,74,234,365,570,591,209,358,155,75765
378,331,735,588,658,1064,1661,1964,864,867,620,75766
5,46,63,38,44,130,165,307,120,114,166,75770
150,190,270,502,334,520,790,1415,848,1328,796,75771
130,175,351,222,412,528,660,869,614,697,204,75773
99,14,44,45,57,212,135,288,148,114,75,75778
0,0,0,12,0,2,0,12,0,8,0,75779
0,0,7,7,0,3,8,20,6,3,5,75780
140,112,156,127,179,350,441,582,306,422,225,75783
22,9,3,44,0,45,70,57,19,29,3,75784
100,58,119,206,232,349,626,801,347,340,136,75785
0,0,0,0,22,0,0,49,0,0,0,75788
72,115,138,180,165,313,414,440,424,401,140,75789
20,41,40,56,140,132,190,310,216,251,116,75790
129,28,112,193,174,298,607,742,667,1012,403,75791
36,32,102,53,73,119,174,216,155,105,46,75792
157,207,569,548,324,864,877,1076,578,430,214,75801
80,237,451,268,521,783,967,1248,696,580,221,75803
49,60,136,118,80,294,303,283,261,222,125,75831
0,0,0,0,0,0,9,0,0,0,0,75832
25,24,60,84,108,198,104,149,63,279,169,75833
130,430,626,486,211,711,575,692,313,272,80,75835
4,0,38,0,18,7,52,61,26,16,27,75838
69,91,50,214,90,281,420,467,232,100,52,75839
53,48,105,192,96,323,320,507,228,319,212,75840
77,96,171,248,115,308,511,383,221,233,75,75844
23,30,77,137,40,201,197,271,75,87,39,75845
40,61,71,68,71,173,224,78,140,71,64,75846
16,72,55,46,84,71,112,166,53,83,4,75847
2,5,5,6,2,1,9,18,0,7,0,75848
0,6,4,0,2,10,11,0,0,0,0,75849
23,0,0,22,21,19,2,97,85,10,9,75850
12,10,37,79,61,92,130,275,70,67,28,75851
28,7,26,28,25,57,65,58,27,65,39,75852
0,28,11,55,5,43,38,51,12,20,25,75853
29,50,87,122,98,129,177,185,60,89,67,75855
0,0,0,0,0,12,0,10,0,0,0,75856
0,0,0,0,0,0,0,0,0,0,0,75858
42,13,88,94,115,80,20,62,156,83,70,75859
96,20,182,132,82,188,223,287,182,443,146,75860
20,56,35,24,24,42,127,164,140,75,0,75861
197,179,332,363,301,562,660,701,337,313,254,75862
458,320,471,485,873,1231,1562,2260,1249,1171,562,75901
371,710,657,870,701,1473,1447,2379,1705,1331,722,75904
46,99,105,119,150,193,256,254,155,71,43,75925
0,26,47,50,17,43,53,99,61,29,17,75926
0,0,44,10,72,0,98,24,50,11,30,75928
38,37,55,92,25,51,86,57,170,70,24,75929
24,132,30,73,73,178,19,106,13,74,28,75930
3,23,82,24,40,127,171,192,83,135,20,75931
13,9,30,0,18,137,100,68,34,109,55,75932
0,100,24,32,58,35,59,44,31,39,22,75933
0,2,0,0,0,0,10,10,39,0,7,75934
280,297,299,336,380,609,669,939,296,519,203,75935
5,11,4,32,15,32,43,91,47,31,15,75936
24,18,22,13,20,36,55,49,58,24,20,75937
36,14,86,38,65,125,223,179,153,71,56,75938
57,77,176,137,49,323,289,269,92,252,149,75939
80,185,192,175,78,302,392,490,398,232,105,75941
0,0,0,0,27,0,0,40,0,0,0,75942
22,13,35,14,25,83,100,34,57,91,41,75943
16,23,18,23,60,75,79,86,61,73,18,75944
36,39,118,63,120,141,185,230,182,192,32,75946
118,155,171,209,278,403,291,345,220,148,195,75948
84,160,230,285,228,414,371,382,339,248,132,75949
209,167,350,633,211,754,851,834,444,591,404,75951
26,33,79,88,38,105,229,190,135,127,33,75954
94,212,279,262,300,226,249,570,461,352,104,75956
0,13,8,31,44,9,52,94,9,14,0,75959
0,0,135,0,3,53,14,21,62,17,0,75960
357,483,484,536,480,658,671,1044,669,481,300,75961
0,0,0,0,0,0,0,0,0,0,0,75962
248,383,404,640,539,670,1109,1433,628,452,319,75964
330,347,423,544,488,683,1132,1119,740,1059,639,75965
55,146,98,106,158,138,227,281,237,161,73,75966
35,28,74,59,103,98,39,78,73,60,35,75968
54,66,66,81,151,150,123,160,273,217,33,75969
169,169,129,159,254,280,371,444,202,120,110,75972
45,73,44,91,44,107,204,244,75,84,58,75973
28,79,71,91,118,182,250,183,71,77,86,75974
45,180,84,84,73,176,129,287,115,162,67,75975
16,9,32,34,25,44,6,41,24,0,18,75976
23,14,19,50,22,30,35,56,0,5,0,75977
0,0,6,0,0,0,0,25,0,20,0,75978
96,243,304,337,224,446,514,495,472,290,104,75979
36,51,64,85,85,168,184,150,71,58,91,75980
251,109,217,274,232,447,832,1676,1673,2292,2113,76001
48,13,231,236,115,615,780,2036,1819,2468,1285,76002
332,99,597,593,587,1475,2364,2468,1066,1086,1033,76006
64,51,42,85,144,168,211,732,537,1437,2325,76008
231,235,102,459,419,507,962,1538,1013,932,504,76009
847,770,1203,1537,1549,2522,3006,3180,1439,1027,309,76010
445,420,499,870,613,1593,1742,1660,672,781,331,76011
391,369,528,458,471,822,1134,1867,1088,1551,1663,76012
552,457,738,824,923,1312,1529,2272,1569,1679,1338,76013
256,253,546,508,566,1411,1605,2808,1442,1137,351,76014
259,111,275,298,303,602,863,1453,711,911,481,76015
142,89,229,192,259,586,1186,2361,1666,2368,2167,76016
431,276,424,403,411,1471,2000,3551,2633,2913,2459,76017
196,71,73,203,72,750,1515,2452,1673,1845,627,76018
268,221,417,298,359,1008,1536,1782,1455,1624,1151,76020
175,67,399,505,707,1418,1725,3080,2141,3159,2002,76021
77,144,95,204,251,593,945,1487,693,811,422,76022
60,39,92,44,32,315,307,534,387,368,147,76023
433,146,429,533,768,1445,2914,4843,3752,5055,3801,76028
137,124,346,246,190,913,726,1136,842,837,351,76031
184,91,438,588,476,1203,1480,1974,1298,1402,697,76033
117,14,190,76,66,134,304,669,628,1576,5112,76034
2,42,18,16,10,10,40,64,112,99,192,76035
165,72,138,262,395,596,1045,1739,1336,1731,1004,76036
319,113,269,589,231,1332,2133,3368,2138,2606,1774,76039
225,153,359,504,736,1213,1801,2343,1456,1715,973,76040
0,0,3,0,0,0,26,55,8,55,14,76041
41,116,131,242,180,197,431,455,283,436,264,76043
20,34,75,33,31,132,211,303,245,334,66,76044
249,321,392,710,613,1000,1455,1793,938,1225,741,76048
363,180,367,290,469,841,1632,1903,1317,2064,1748,76049
114,62,146,66,49,121,209,473,286,445,247,76050
376,254,372,376,673,1058,2359,3205,2877,3896,4635,76051
53,0,112,122,76,84,692,1164,1048,1804,2054,76052
153,90,334,467,743,1050,1927,2261,1354,1548,843,76053
50,61,103,88,134,184,411,661,580,1089,1010,76054
24,24,62,44,111,158,97,240,83,109,56,76055
115,185,277,276,247,481,1083,1229,985,855,382,76058
57,94,40,124,115,201,243,222,227,135,111,76059
31,40,40,84,60,283,371,436,418,572,414,76060
0,0,0,0,0,0,0,0,20,0,0,76061
248,232,391,327,498,1476,1807,3482,3821,5407,5489,76063
0,9,33,4,0,53,53,162,65,68,100,76064
129,119,291,207,317,474,1078,1996,1767,2792,2585,76065
1,17,79,62,16,108,127,238,179,137,89,76066
203,366,466,583,451,737,1080,1251,681,769,278,76067
0,0,0,0,22,0,34,12,100,71,29,76070
41,46,83,35,63,138,217,230,120,229,119,76071
2,62,7,100,55,200,227,355,378,356,202,76073
12,0,70,29,0,27,0,0,6,7,3,76077
86,25,82,181,119,147,404,664,436,598,401,76078
310,156,238,184,240,652,835,1338,870,1041,528,76082
52,26,111,117,61,166,356,676,333,287,152,76084
86,22,103,162,106,225,559,597,403,695,614,76085
209,361,271,334,314,917,1075,1876,1058,1118,624,76086
219,67,63,205,251,542,1030,1457,1290,2433,2083,76087
168,136,57,39,99,276,631,675,610,859,498,76088
73,40,118,80,126,257,304,488,331,1029,6319,76092
20,14,27,79,33,76,89,109,93,85,41,76093
255,41,194,79,149,276,328,589,475,554,602,76102
441,307,285,314,292,528,738,848,701,432,170,76103
742,523,539,542,470,908,705,881,485,313,198,76104
888,499,373,588,551,797,1002,1041,397,348,82,76105
325,437,730,746,760,1828,1727,2206,815,553,165,76106
562,582,677,703,485,1242,1412,2342,1595,1890,2575,76107
324,182,446,614,603,1279,2184,3169,2235,2615,1685,76108
566,271,345,366,198,668,1053,1328,904,1270,2768,76109
346,400,511,615,833,1113,1646,1744,1021,1229,920,76110
186,97,348,437,357,910,1301,1493,724,622,166,76111
756,555,1258,1152,1088,1910,2814,3082,1479,1531,866,76112
200,307,401,441,668,1165,1295,2237,1143,747,289,76114
324,337,363,427,456,758,1092,1220,542,242,86,76115
1308,854,1139,1055,1203,2707,2662,3774,2225,2380,2199,76116
192,185,443,699,502,1427,1806,2620,1490,514,392,76117
87,91,235,99,120,408,653,1271,752,944,861,76118
611,966,1267,1016,975,2379,2233,2534,1413,779,250,76119
280,296,558,203,346,872,1014,1345,1152,787,338,76120
190,122,176,109,189,613,1011,2247,1898,2520,1572,76123
112,65,86,231,134,565,700,1629,1374,1867,1733,76126
0,0,0,0,0,0,0,37,18,7,0,76127
0,0,0,0,0,0,0,0,0,0,0,76129
129,236,159,229,325,588,989,2621,2348,2948,1741,76131
333,337,420,528,531,1707,1759,2634,1207,1584,1671,76132
468,652,920,820,1005,2146,2473,3327,2686,2572,1195,76133
332,321,539,524,422,1068,1022,1745,1120,909,318,76134
123,305,301,355,323,663,912,1900,956,1271,1043,76135
355,258,386,315,578,1598,2612,4250,3286,3871,2473,76137
317,303,325,354,672,1031,1486,1864,1303,1203,748,76140
167,12,130,200,201,588,962,2024,1476,1493,522,76148
45,64,127,97,159,320,380,686,371,558,81,76155
189,250,300,315,187,854,936,657,376,209,106,76164
12,39,47,27,151,157,221,705,722,938,599,76177
320,73,465,243,509,1022,1871,3588,3560,4367,3407,76179
241,272,432,456,676,1771,2268,3062,1881,2078,1253,76180
88,124,162,77,268,616,1078,2243,1475,2527,2413,76182
1107,809,870,637,784,1419,1344,1349,655,712,241,76201
336,204,352,515,474,698,1294,1435,737,794,709,76205
31,98,121,182,266,591,826,1112,883,863,458,76207
131,155,221,93,196,775,941,1074,1293,1561,1596,76208
359,440,236,480,470,1069,1098,2149,1209,1114,498,76209
392,91,375,277,390,649,1364,2354,2451,3625,2688,76210
17,56,44,42,50,59,110,221,126,232,99,76225
102,24,104,43,90,300,523,797,881,1895,3533,76226
112,72,97,148,200,448,972,2045,1827,3027,1595,76227
2,9,17,8,27,40,50,58,52,61,31,76228
190,87,154,125,240,360,568,969,543,550,325,76230
11,15,18,28,68,89,118,238,281,162,173,76233
203,181,145,128,213,369,840,1413,757,948,698,76234
0,5,0,9,0,29,18,35,19,22,14,76238
8,0,24,30,22,64,45,96,95,63,67,76239
251,316,421,530,621,1200,2021,1838,1337,1561,726,76240
195,201,424,91,282,753,1774,3823,4260,6618,5694,76244
20,51,39,67,61,45,130,122,103,147,27,76245
86,15,20,62,92,283,480,665,726,1000,817,76247
223,56,251,187,121,410,742,1340,1584,2524,5545,76248
88,83,109,61,51,227,234,454,459,773,313,76249
11,0,22,8,24,32,32,52,56,80,87,76250
0,2,10,18,19,33,52,51,24,23,35,76251
9,18,35,23,31,169,80,165,125,257,140,76252
0,0,0,9,0,16,13,26,12,10,10,76253
74,182,157,129,123,301,302,391,217,280,138,76255
21,58,90,78,137,311,329,542,388,378,311,76258
21,28,22,73,46,146,178,411,340,407,189,76259
2,0,5,0,3,19,5,28,15,23,0,76261
140,54,274,215,259,416,821,1411,1536,2759,4465,76262
0,0,0,0,0,18,9,8,7,11,0,76263
39,3,6,15,41,43,121,176,112,72,22,76264
8,33,39,54,29,39,104,133,60,91,51,76265
29,64,110,78,259,489,613,1316,793,1096,518,76266
0,0,0,13,6,0,35,14,28,2,0,76268
0,0,0,37,80,79,52,64,130,101,106,76270
11,2,18,12,12,73,60,120,79,132,72,76271
72,6,37,33,91,153,206,231,266,227,228,76272
121,106,195,143,90,357,360,765,778,431,233,76273
578,585,713,602,614,795,826,1021,356,276,119,76301
310,217,381,339,254,406,788,828,550,666,241,76302
88,92,108,85,87,176,236,331,261,283,102,76305
356,243,479,228,357,697,805,1108,760,606,105,76306
337,345,313,345,513,994,1191,1369,1030,1035,576,76308
188,164,314,316,388,477,1061,871,466,485,456,76309
210,118,280,173,235,738,909,1232,1086,1371,862,76310
0,0,1,3,16,72,128,225,92,60,38,76311
0,56,57,60,80,96,116,113,92,109,60,76351
261,141,235,276,229,491,765,981,682,583,239,76354
0,6,3,5,26,22,53,48,17,13,31,76357
143,83,146,86,123,186,217,306,177,70,72,76360
6,13,2,18,12,12,7,13,38,34,2,76363
1,1,1,5,10,2,8,14,9,7,2,76364
57,59,113,91,174,211,208,306,272,145,148,76365
15,23,75,51,18,88,67,127,104,105,49,76366
67,126,137,141,189,481,492,751,589,500,199,76367
5,0,6,9,2,15,22,31,6,15,8,76370
23,29,12,17,47,110,69,79,83,46,29,76371
16,34,19,39,31,60,101,37,28,60,21,76372
0,0,0,12,0,16,33,16,0,0,6,76373
67,47,61,123,104,199,228,303,279,217,20,76374
4,9,24,40,32,34,94,42,20,18,0,76377
0,9,20,10,11,3,21,47,21,19,15,76379
42,36,144,65,91,249,224,185,209,161,86,76380
101,165,441,499,157,554,653,1011,705,464,279,76384
1,0,9,6,8,8,29,14,14,10,4,76388
0,12,31,23,22,25,66,91,108,73,46,76389
908,513,486,722,297,1119,1260,1712,1063,1243,942,76401
0,0,0,0,0,0,0,0,0,0,0,76402
151,135,258,188,94,383,596,484,230,316,181,76424
63,109,258,244,359,460,655,541,576,709,231,76426
22,5,25,17,7,31,57,54,36,13,27,76427
0,9,0,0,0,0,41,9,7,13,0,76429
44,32,57,78,24,113,163,160,82,75,60,76430
3,8,75,54,167,165,126,250,103,153,70,76431
40,7,37,36,30,66,93,59,77,39,19,76432
0,14,3,17,0,68,97,133,75,115,45,76433
20,4,23,10,16,22,36,27,16,13,7,76435
0,0,24,0,0,13,5,6,16,18,6,76436
129,79,128,172,180,232,362,222,178,170,225,76437
40,101,207,149,189,279,517,515,486,386,71,76442
84,48,53,75,76,124,144,156,63,54,55,76443
111,82,88,136,80,154,257,263,64,203,75,76444
46,0,0,11,0,31,15,5,0,0,0,76445
151,72,120,140,186,220,530,630,215,304,128,76446
108,46,184,169,246,194,253,338,89,137,130,76448
39,18,42,75,33,74,138,169,155,90,145,76449
97,142,244,216,245,582,1027,914,499,818,287,76450
0,0,0,0,0,0,0,18,8,0,0,76452
4,7,15,23,28,51,69,134,79,69,90,76453
67,8,25,39,51,49,138,92,42,29,11,76454
14,9,15,8,4,53,61,90,31,48,16,76455
55,30,107,45,102,208,249,203,128,153,38,76457
124,43,88,147,118,274,208,449,139,251,171,76458
3,3,6,0,0,5,11,24,0,50,4,76459
18,0,0,11,0,8,0,73,7,9,8,76460
21,15,40,17,35,140,175,99,173,131,294,76462
0,3,33,15,7,30,22,17,18,31,7,76463
19,24,14,24,8,12,30,32,42,24,4,76464
0,0,0,39,0,54,0,0,0,53,0,76466
11,0,0,0,2,10,0,8,2,4,0,76469
95,76,67,146,114,118,186,232,35,64,62,76470
28,18,30,58,24,115,112,88,107,74,31,76471
0,35,27,39,55,41,136,136,49,79,120,76472
4,0,7,2,0,15,17,31,5,6,10,76474
5,7,26,36,26,46,51,38,23,44,32,76475
32,47,65,48,18,113,76,172,161,164,93,76476
0,0,0,0,0,54,0,0,0,0,0,76481
4,70,43,12,30,44,61,90,30,75,26,76483
0,18,18,23,26,36,75,52,63,37,27,76484
5,6,0,35,56,65,66,44,66,97,28,76486
